,id,title,year,rated,duration,genre,cast,director,language,imdb_rating,votes
709,tt0032976,Rebecca,1940,Approved,130 min,"Drama, Mystery, Romance, Thriller","Laurence Olivier, Joan Fontaine, George Sanders, Judith Anderson",Alfred Hitchcock,"English, French",8.1,"124,423"
710,tt0032484,Foreign Correspondent,1940,Passed,120 min,"Action, Romance, Thriller, War","Joel McCrea, Laraine Day, Herbert Marshall, George Sanders",Alfred Hitchcock,"English, Dutch, German, Latvian",7.5,"18,630"
711,tt0038787,Notorious,1946,Not Rated,102 min,"Drama, Film-Noir, Romance, Thriller","Cary Grant, Ingrid Bergman, Claude Rains, Louis Calhern",Alfred Hitchcock,"English, French, Portuguese",7.9,"92,831"
712,tt0038109,Spellbound,1945,Approved,111 min,"Film-Noir, Mystery, Romance, Thriller","Ingrid Bergman, Gregory Peck, Michael Chekhov, Leo G. Carroll",Alfred Hitchcock,English,7.6,"43,658"
713,tt0050105,An Affair to Remember,1957,Not Rated,115 min,"Drama, Musical, Romance","Cary Grant, Deborah Kerr, Richard Denning, Neva Patterson",Leo McCarey,"English, French, Italian",7.5,"27,812"
714,tt0048728,To Catch a Thief,1955,PG,106 min,"Mystery, Romance, Thriller","Cary Grant, Grace Kelly, Jessie Royce Landis, John Williams",Alfred Hitchcock,"English, French",7.4,"65,904"
715,tt0042451,Father of the Bride,1950,Not Rated,92 min,"Comedy, Romance","Spencer Tracy, Joan Bennett, Elizabeth Taylor, Don Taylor",Vincente Minnelli,English,7.2,"10,051"
716,tt0045537,The Band Wagon,1953,Passed,112 min,"Comedy, Musical, Romance","Fred Astaire, Cyd Charisse, Oscar Levant, Nanette Fabray",Vincente Minnelli,"English, French, German",7.5,"10,181"
717,tt0031725,Ninotchka,1939,Not Rated,110 min,"Comedy, Romance","Greta Garbo, Melvyn Douglas, Ina Claire, Bela Lugosi",Ernst Lubitsch,"English, Russian",7.9,"19,140"
718,tt0050658,Love in the Afternoon,1957,Not Rated,130 min,"Comedy, Crime, Drama, Romance","Gary Cooper, Audrey Hepburn, Maurice Chevalier, John McGiver",Billy Wilder,"English, French",7.2,"14,060"
719,tt0051658,Gigi,1958,G,115 min,"Comedy, Musical, Romance","Leslie Caron, Maurice Chevalier, Louis Jourdan, Hermione Gingold","Vincente Minnelli, Charles Walters","English, French",6.7,"19,724"
720,tt0029843,The Adventures of Robin Hood,1938,PG,102 min,"Action, Adventure, Romance","Errol Flynn, Olivia de Havilland, Basil Rathbone, Claude Rains","Michael Curtiz, William Keighley",English,7.9,"47,273"
721,tt0032762,The Mark of Zorro,1940,Approved,94 min,"Action, Adventure, Romance, Western","Tyrone Power, Linda Darnell, Basil Rathbone, Gale Sondergaard",Rouben Mamoulian,"English, Spanish",7.5,"9,252"
722,tt0037008,Laura,1944,Passed,88 min,"Drama, Film-Noir, Mystery","Gene Tierney, Dana Andrews, Clifton Webb, Vincent Price",Otto Preminger,English,8.0,"42,840"
723,tt0039420,The Ghost and Mrs. Muir,1947,Not Rated,104 min,"Comedy, Drama, Fantasy, Mystery, Romance, Thriller","Gene Tierney, Rex Harrison, George Sanders, Edna Best",Joseph L. Mankiewicz,English,7.9,"15,893"
724,tt0029162,Lost Horizon,1937,Approved,132 min,"Adventure, Drama, Fantasy, Mystery","Ronald Colman, Jane Wyatt, Edward Everett Horton, John Howard",Frank Capra,"English, Mandarin",7.7,"12,047"
725,tt0027125,Top Hat,1935,Not Rated,101 min,"Comedy, Musical, Romance","Fred Astaire, Ginger Rogers, Edward Everett Horton, Erik Rhodes",Mark Sandrich,"English, Italian",7.7,"17,522"
726,tt0035446,To Be or Not to Be,1942,Passed,99 min,"Comedy, War","Carole Lombard, Jack Benny, Robert Stack, Felix Bressart",Ernst Lubitsch,"English, German",8.2,"30,196"
727,tt0028010,My Man Godfrey,1936,Not Rated,94 min,"Comedy, Drama, Romance","William Powell, Carole Lombard, Alice Brady, Gail Patrick",Gregory La Cava,"English, Russian",8.0,"21,236"
728,tt0049261,Giant,1956,G,201 min,"Drama, Western","Elizabeth Taylor, Rock Hudson, James Dean, Carroll Baker",George Stevens,"English, Spanish",7.6,"34,198"
729,tt0048028,East of Eden,1955,PG,118 min,Drama,"Julie Harris, James Dean, Raymond Massey, Burl Ives",Elia Kazan,English,7.9,"40,678"
730,tt0025878,The Thin Man,1934,TV-PG,91 min,"Comedy, Crime, Mystery","William Powell, Myrna Loy, Maureen O'Sullivan, Nat Pendleton",W.S. Van Dyke,English,8.0,"26,834"
731,tt0032599,His Girl Friday,1940,Passed,92 min,"Comedy, Drama, Romance","Cary Grant, Rosalind Russell, Ralph Bellamy, Gene Lockhart",Howard Hawks,"English, French",7.9,"54,025"
732,tt0048960,Around the World in 80 Days,1956,G,175 min,"Adventure, Comedy, Family, Romance","Cantinflas, Finlay Currie, Robert Morley, Ronald Squire","Michael Anderson, John Farrow","English, Spanish, French",6.8,"24,972"
733,tt0038650,It's a Wonderful Life,1946,PG,130 min,"Drama, Family, Fantasy","James Stewart, Donna Reed, Lionel Barrymore, Thomas Mitchell",Frank Capra,"English, French",8.6,"408,649"
734,tt0031679,Mr. Smith Goes to Washington,1939,Passed,129 min,"Comedy, Drama","Jean Arthur, James Stewart, Claude Rains, Edward Arnold",Frank Capra,English,8.1,"107,273"
735,tt0029947,Bringing Up Baby,1938,Passed,102 min,"Comedy, Family, Romance","Katharine Hepburn, Cary Grant, Charles Ruggles, Walter Catlett",Howard Hawks,English,7.8,"55,379"
736,tt0034012,Penny Serenade,1941,Not Rated,119 min,"Drama, Romance","Irene Dunne, Cary Grant, Beulah Bondi, Edgar Buchanan",George Stevens,English,7.1,"6,396"
737,tt0025586,Of Human Bondage,1934,Not Rated,83 min,"Drama, Romance","Leslie Howard, Bette Davis, Frances Dee, Kay Johnson",John Cromwell,English,7.1,"6,464"
738,tt0027893,Little Lord Fauntleroy,1936,Passed,102 min,"Drama, Family","Freddie Bartholomew, Dolores Costello, C. Aubrey Smith, Guy Kibbee",John Cromwell,English,7.2,"1,899"
739,tt0041509,The Inspector General,1949,Approved,102 min,"Comedy, Musical, Romance","Danny Kaye, Walter Slezak, Barbara Bates, Elsa Lanchester",Henry Koster,English,6.8,"3,060"
740,tt0026029,The 39 Steps,1935,Approved,86 min,"Crime, Mystery, Thriller","Robert Donat, Madeleine Carroll, Lucie Mannheim, Godfrey Tearle",Alfred Hitchcock,English,7.6,"52,245"
741,tt0063350,Night of the Living Dead,1968,Not Rated,96 min,"Horror, Thriller","Duane Jones, Judith O'Dea, Karl Hardman, Marilyn Eastman",George A. Romero,English,7.9,"117,178"
742,tt0043265,The African Queen,1951,PG,105 min,"Adventure, Drama, Romance, War","Humphrey Bogart, Katharine Hepburn, Robert Morley, Peter Bull",John Huston,"English, German, Swahili",7.7,"71,660"
743,tt0046414,Beat the Devil,1953,Approved,89 min,"Action, Adventure, Comedy, Crime, Drama, Romance","Humphrey Bogart, Jennifer Jones, Gina Lollobrigida, Robert Morley",John Huston,"English, Italian",6.5,"8,243"
744,tt0051459,Cat on a Hot Tin Roof,1958,Not Rated,108 min,Drama,"Elizabeth Taylor, Paul Newman, Burl Ives, Jack Carson",Richard Brooks,English,8.0,"45,316"
745,tt0033891,Meet John Doe,1941,Passed,122 min,"Comedy, Drama, Romance","Gary Cooper, Barbara Stanwyck, Edward Arnold, Walter Brennan",Frank Capra,English,7.6,"12,248"
746,tt0022879,A Farewell to Arms,1932,Unrated,80 min,"Drama, Romance, War","Helen Hayes, Gary Cooper, Adolphe Menjou, Mary Philips",Frank Borzage,"Italian, Latin, English",6.5,"5,125"
747,tt0114007,Nothing Personal,1995,R,86 min,Drama,"Ian Hart, John Lynch, James Frain, Michael Gambon",Thaddeus O'Sullivan,English,6.9,469
748,tt0118927,Dangerous Ground,1997,R,95 min,"Action, Crime, Drama, Thriller","Thokozani Nkosi, Ron Smerczak, Wilson Dunster, Ice Cube",Darrell Roodt,"English, Zulu",4.5,"1,815"
749,tt0048491,Picnic,1955,Approved,115 min,"Drama, Romance","William Holden, Kim Novak, Betty Field, Susan Strasberg",Joshua Logan,English,7.1,"7,932"
750,tt0117357,The Pompatus of Love,1995,R,99 min,"Comedy, Drama, Romance","Adrian Pasdar, Paige Turco, Arabella Field, Dana Wheeler-Nicholson",Richard Schenkman,English,5.3,546
751,tt0116329,Fly Away Home,1996,PG,107 min,"Adventure, Drama, Family","Jeff Daniels, Anna Paquin, Dana Delany, Terry Kinney",Carroll Ballard,English,6.8,"23,595"
752,tt0118742,Bliss,1997,R,103 min,"Drama, Romance","Craig Sheffer, Sheryl Lee, Terence Stamp, Casey Siemaszko",Lance Young,English,6.0,"2,159"
753,tt0116442,Grace of My Heart,1996,R,116 min,"Comedy, Drama, Music","Illeana Douglas, Sissy Boyd, Christina Pickles, Jill Sobule",Allison Anders,English,6.7,"3,575"
754,tt0117011,Maximum Risk,1996,R,101 min,"Action, Thriller","Jean-Claude Van Damme, Natasha Henstridge, Jean-Hugues Anglade, Zach Grenier",Ringo Lam,English,5.5,"20,356"
755,tt0117039,Michael Collins,1996,R,133 min,"Biography, Drama, Thriller, War","Ian Hart, Julia Roberts, Richard Ingram, Liam Neeson",Neil Jordan,English,7.2,"29,579"
756,tt0116635,Infinity,1996,PG,119 min,"Biography, Drama","Matthew Broderick, Jeffrey Force, Peter Riegert, David Drew Gallagher",Matthew Broderick,English,6.2,"1,714"
757,tt0115678,Big Night,1996,R,109 min,"Drama, Romance","Marc Anthony, Tony Shalhoub, Stanley Tucci, Larry Block","Campbell Scott, Stanley Tucci","English, Italian",7.3,"18,043"
758,tt0116830,Last Man Standing,1996,R,101 min,"Action, Crime, Drama, Thriller","Bruce Willis, Bruce Dern, William Sanderson, Christopher Walken",Walter Hill,"English, Spanish",6.4,"53,554"
759,tt0117603,Set It Off,1996,R,123 min,"Action, Crime, Drama, Romance, Thriller","Jada Pinkett Smith, Queen Latifah, Vivica A. Fox, Kimberly Elise",F. Gary Gray,English,6.9,"14,357"
760,tt0115438,2 Days in the Valley,1996,R,104 min,"Comedy, Crime, Thriller","Danny Aiello, Greg Cruttwell, Jeff Daniels, Teri Hatcher",John Herzfeld,"English, Vietnamese",6.5,"18,499"
761,tt0116259,Extreme Measures,1996,R,118 min,"Crime, Drama, Mystery, Thriller","Hugh Grant, Gene Hackman, Sarah Jessica Parker, David Morse",Michael Apted,English,6.2,"17,066"
762,tt0116421,The Glimmer Man,1996,R,91 min,"Action, Comedy, Crime, Drama, Thriller","Steven Seagal, Keenen Ivory Wayans, Bob Gunton, Brian Cox",John Gray,"English, Chinese, Russian",5.4,"18,833"
763,tt0116000,D3: The Mighty Ducks,1996,PG,104 min,"Action, Comedy, Drama, Family, Sport","Emilio Estevez, Jeffrey Nordling, David Selby, Heidi Kling",Robert Lieberman,English,5.5,"24,829"
764,tt0115862,The Chamber,1996,R,113 min,"Crime, Drama, Thriller","Chris O'Donnell, Gene Hackman, Faye Dunaway, Robert Prosky",James Foley,English,6.0,"12,863"
765,tt0072653,The Apple Dumpling Gang,1975,G,100 min,"Comedy, Family, Western","Bill Bixby, Susan Clark, Don Knotts, Tim Conway",Norman Tokar,English,6.5,"5,167"
766,tt0047977,Davy Crockett: King of the Wild Frontier,1955,Approved,93 min,"Adventure, Drama, Family, Western","Fess Parker, Buddy Ebsen, Basil Ruysdael, Hans Conried",Norman Foster,"English, Spanish",7.0,"3,680"
767,tt0072951,Escape to Witch Mountain,1975,G,97 min,"Adventure, Family, Fantasy, Mystery, Sci-Fi","Eddie Albert, Ray Milland, Donald Pleasence, Kim Richards",John Hough,English,6.4,"9,344"
768,tt0064603,The Love Bug,1968,G,108 min,"Comedy, Family, Sport","Dean Jones, Michele Lee, David Tomlinson, Buddy Hackett",Robert Stevenson,"English, Cantonese, Spanish",6.5,"14,489"
769,tt0071607,Herbie Rides Again,1974,G,88 min,"Comedy, Family, Fantasy, Romance","Helen Hayes, Ken Berry, Stefanie Powers, John McIntire",Robert Stevenson,English,5.7,"7,456"
770,tt0050798,Old Yeller,1957,Approved,83 min,"Adventure, Drama, Family, Western","Dorothy McGuire, Fess Parker, Jeff York, Chuck Connors",Robert Stevenson,English,7.3,"11,936"
771,tt0055277,The Parent Trap,1961,Passed,129 min,"Comedy, Family, Romance","Hayley Mills, Maureen O'Hara, Brian Keith, Charles Ruggles",David Swift,English,7.1,"19,068"
772,tt0054195,Pollyanna,1960,Approved,134 min,"Comedy, Drama, Family","Hayley Mills, Jane Wyman, Richard Egan, Karl Malden",David Swift,English,7.4,"9,213"
773,tt0107131,Homeward Bound: The Incredible Journey,1993,G,84 min,"Adventure, Comedy, Drama, Family","Don Alder, Ed Bernard, Kevin Chevalia, Anne Christianson",Duwayne Dunham,English,7.0,"42,134"
774,tt0053271,The Shaggy Dog,1959,Approved,104 min,"Comedy, Family, Fantasy","Fred MacMurray, Jean Hagen, Tommy Kirk, Annette Funicello",Charles Barton,English,6.5,"4,457"
775,tt0054357,Swiss Family Robinson,1960,G,126 min,"Adventure, Family","John Mills, Dorothy McGuire, James MacArthur, Janet Munro",Ken Annakin,English,7.2,"14,422"
776,tt0059793,That Darn Cat!,1965,Approved,116 min,"Comedy, Crime, Family, Thriller","Hayley Mills, Dean Jones, Dorothy Provine, Roddy McDowall",Robert Stevenson,"English, French",6.8,"6,088"
777,tt0046672,"20,000 Leagues Under the Sea",1954,G,127 min,"Adventure, Drama, Family, Fantasy, Sci-Fi","Kirk Douglas, James Mason, Paul Lukas, Peter Lorre",Richard Fleischer,English,7.2,"29,523"
778,tt0106611,Cool Runnings,1993,PG,98 min,"Adventure, Comedy, Family, History, Sport","Leon, Doug E. Doug, Rawle D. Lewis, Malik Yoba",Jon Turteltaub,"English, German, Russian",7.0,"93,530"
779,tt0109127,Angels in the Outfield,1994,PG,102 min,"Comedy, Family, Fantasy, Sport","Danny Glover, Brenda Fricker, Tony Danza, Christopher Lloyd",William Dear,English,6.2,"29,229"
780,tt0042332,Cinderella,1950,G,74 min,"Animation, Family, Fantasy, Musical, Romance","Ilene Woods, Eleanor Audley, Verna Felton, Claire Du Brey","Clyde Geronimi, Wilfred Jackson, Hamilton Luske",English,7.3,"146,833"
781,tt0063819,Winnie the Pooh and the Blustery Day,1968,G,25 min,"Animation, Short, Comedy, Family, Musical","Sebastian Cabot, Sterling Holloway, John Fiedler, Jon Walmsley","Wolfgang Reitherman, Ben Sharpsteen",English,8.0,"4,711"
782,tt0038166,The Three Caballeros,1944,Approved,71 min,"Animation, Comedy, Family, Fantasy, Musical","Aurora Miranda, Carmen Molina, Dora Luz, Sterling Holloway","Norman Ferguson, Clyde Geronimi, Jack Kinney, Bill Roberts, Harold Young","English, Spanish, Portuguese",6.4,"12,561"
783,tt0057546,The Sword in the Stone,1963,G,79 min,"Animation, Adventure, Comedy, Family, Fantasy, Musical","Sebastian Cabot, Karl Swenson, Rickie Sorensen, Junius Matthews","Wolfgang Reitherman, Clyde Geronimi, David Hand",English,7.2,"90,319"
784,tt0102798,Robin Hood: Prince of Thieves,1991,PG-13,143 min,"Action, Adventure, Drama, Romance","Kevin Costner, Morgan Freeman, Mary Elizabeth Mastrantonio, Christian Slater",Kevin Reynolds,"English, Arabic",6.9,"179,300"
785,tt0058331,Mary Poppins,1964,G,139 min,"Comedy, Family, Fantasy, Musical","Julie Andrews, Dick Van Dyke, David Tomlinson, Glynis Johns",Robert Stevenson,English,7.8,"158,984"
786,tt0033563,Dumbo,1941,G,64 min,"Animation, Drama, Family, Musical","Herman Bing, Mel Blanc, Billy Bletcher, Edward Brophy","Samuel Armstrong, Norman Ferguson, Wilfred Jackson, Jack Kinney, Bill Roberts, Ben Sharpsteen, John Elliotte",English,7.2,"120,130"
787,tt0076538,Pete's Dragon,1977,G,128 min,"Animation, Adventure, Comedy, Family, Fantasy, Musical","Helen Reddy, Jim Dale, Mickey Rooney, Red Buttons","Don Chaffey, Don Bluth",English,6.4,"22,604"
788,tt0066817,Bedknobs and Broomsticks,1971,G,117 min,"Animation, Adventure, Comedy, Family, Fantasy, Musical","Angela Lansbury, David Tomlinson, Roddy McDowall, Sam Jaffe","Robert Stevenson, Ward Kimball","English, German",7.1,"34,350"
789,tt0043274,Alice in Wonderland,1951,G,75 min,"Animation, Adventure, Family, Fantasy, Musical","Kathryn Beaumont, Ed Wynn, Richard Haydn, Sterling Holloway","Clyde Geronimi, Wilfred Jackson, Hamilton Luske, Jack Kinney",English,7.4,"129,424"
790,tt0082406,The Fox and the Hound,1981,G,83 min,"Animation, Adventure, Drama, Family","Mickey Rooney, Kurt Russell, Pearl Bailey, Jack Albertson","Ted Berman, Richard Rich, Art Stevens, David Hand, Wolfgang Reitherman",English,7.3,"85,122"
791,tt0116361,Freeway,1996,R,102 min,"Comedy, Crime, Drama, Thriller","Kiefer Sutherland, Reese Witherspoon, Bokeem Woodbine, Paul Perri",Matthew Bright,English,6.8,"26,535"
792,tt0059742,The Sound of Music,1965,G,172 min,"Biography, Drama, Family, Musical, Romance","Julie Andrews, Christopher Plummer, Eleanor Parker, Richard Haydn",Robert Wise,"English, German",8.0,"207,857"
793,tt0095016,Die Hard,1988,R,132 min,"Action, Thriller","Bruce Willis, Bonnie Bedelia, Reginald VelJohnson, Paul Gleason",John McTiernan,"English, German, Italian, Japanese",8.2,"797,927"
794,tt0104692,The Lawnmower Man,1992,R,108 min,"Horror, Sci-Fi","Jeff Fahey, Pierce Brosnan, Jenny Wright, Mark Bringelson",Brett Leonard,English,5.5,"34,040"
795,tt0117582,The Secret Agent,1996,R,95 min,"Drama, Thriller","Bob Hoskins, Patricia Arquette, Gérard Depardieu, Jim Broadbent",Christopher Hampton,English,5.7,"2,206"
796,tt0117589,Secrets & Lies,1996,R,136 min,"Comedy, Drama","Timothy Spall, Phyllis Logan, Brenda Blethyn, Claire Rushbrook",Mike Leigh,"English, Greek",8.0,"37,718"
797,tt0117887,That Thing You Do!,1996,PG,108 min,"Comedy, Drama, Music","Tom Everett Scott, Liv Tyler, Johnathon Schaech, Steve Zahn",Tom Hanks,English,6.9,"62,660"
798,tt0117924,To Gillian on Her 37th Birthday,1996,PG-13,93 min,"Drama, Fantasy, Romance","Peter Gallagher, Michelle Pfeiffer, Claire Danes, Laurie Fortier",Michael Pressman,English,5.8,"4,607"
799,tt0115640,Beautiful Thing,1996,R,90 min,"Comedy, Drama, Romance","Linda Henry, Glen Berry, Scott Neal, Tameka Empson",Hettie Macdonald,English,7.5,"22,654"
800,tt0116908,The Long Kiss Goodnight,1996,R,121 min,"Action, Crime, Drama, Mystery, Thriller","Geena Davis, Samuel L. Jackson, Yvonne Zima, Craig Bierko",Renny Harlin,English,6.8,"74,100"
801,tt0116409,The Ghost and the Darkness,1996,R,110 min,"Adventure, Drama, Thriller","Michael Douglas, Val Kilmer, Tom Wilkinson, John Kani",Stephen Hopkins,"English, Hindi",6.9,"56,635"
802,tt0116913,Looking for Richard,1996,PG-13,111 min,"Documentary, Drama","Penelope Allen, Gordon MacDonald, Madison Arnold, Vincent Angell",Al Pacino,English,7.3,"7,878"
803,tt0117958,Trees Lounge,1996,R,95 min,"Comedy, Drama","Carol Kane, Mark Boone Junior, Steve Buscemi, Bronson Dudley",Steve Buscemi,English,7.1,"13,876"
804,tt0117202,Normal Life,1996,R,101 min,"Crime, Drama","Ashley Judd, Luke Perry, Bruce A. Young, Jim True-Frost",John McNaughton,English,6.3,"2,159"
805,tt0116404,Get on the Bus,1996,R,120 min,"Adventure, Drama, History","Richard Belzer, De'aundre Bonds, Andre Braugher, Thomas Jefferson Byrd",Spike Lee,English,6.8,"5,175"
806,tt0120107,Shadow Conspiracy,1997,R,103 min,"Action, Thriller","Charlie Sheen, Donald Sutherland, Linda Hamilton, Stephen Lang",George P. Cosmatos,English,5.0,"4,404"
807,tt0116722,Jude,1996,R,123 min,"Drama, Romance","Christopher Eccleston, Kate Winslet, Liam Cunningham, Rachel Griffiths",Michael Winterbottom,"English, Latin",6.9,"9,932"
808,tt0116242,Everyone Says I Love You,1996,R,101 min,"Comedy, Musical, Romance","Edward Norton, Drew Barrymore, Diva Gray, Ami Almendral",Woody Allen,"English, French, Italian, Hindi",6.7,"35,530"
809,tt0117509,Romeo + Juliet,1996,PG-13,120 min,"Drama, Romance","Leonardo DiCaprio, Claire Danes, John Leguizamo, Harold Perrineau",Baz Luhrmann,English,6.7,"212,171"
810,tt0117802,Swingers,1996,R,96 min,"Comedy, Drama","Jon Favreau, Vince Vaughn, Ron Livingston, Patrick Van Horn",Doug Liman,English,7.2,"75,762"
811,tt0117665,Sleepers,1996,R,147 min,"Crime, Drama, Thriller","Kevin Bacon, Billy Crudup, Robert De Niro, Ron Eldard",Barry Levinson,English,7.6,"187,890"
812,tt0115491,Aladdin and the King of Thieves,1996,Not Rated,81 min,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance","Val Bettin, Jim Cummings, Gilbert Gottfried, Linda Larkin",Tad Stones,English,6.4,"32,968"
813,tt0029546,Shall We Dance,1937,Approved,109 min,"Comedy, Musical, Romance","Fred Astaire, Ginger Rogers, Edward Everett Horton, Eric Blore",Mark Sandrich,"English, French",7.5,"6,573"
814,tt0039286,Crossfire,1947,Approved,86 min,"Crime, Drama, Film-Noir, Mystery","Robert Young, Robert Mitchum, Robert Ryan, Gloria Grahame",Edward Dmytryk,English,7.3,"7,296"
815,tt0067992,Willy Wonka & the Chocolate Factory,1971,G,100 min,"Family, Fantasy, Musical","Gene Wilder, Jack Albertson, Peter Ostrum, Roy Kinnear",Mel Stuart,"English, French, German, Italian",7.8,"179,897"
816,tt0055018,The Innocents,1961,Not Rated,100 min,Horror,"Deborah Kerr, Peter Wyngarde, Megs Jenkins, Michael Redgrave",Jack Clayton,English,7.8,"27,225"
817,tt0070707,Sleeper,1973,PG,89 min,"Comedy, Sci-Fi","Woody Allen, Diane Keaton, John Beck, Mary Gregory",Woody Allen,"English, Yiddish",7.2,"39,903"
818,tt0066808,Bananas,1971,PG-13,82 min,Comedy,"Woody Allen, Louise Lasser, Carlos Montalbán, Nati Abascal",Woody Allen,"English, Spanish, Yiddish, Italian",7.0,"34,082"
819,tt0095159,A Fish Called Wanda,1988,R,108 min,"Comedy, Crime","John Cleese, Jamie Lee Curtis, Kevin Kline, Michael Palin","Charles Crichton, John Cleese","English, Italian, Russian, French",7.5,"131,974"
820,tt0079470,Monty Python's Life of Brian,1979,R,94 min,Comedy,"Graham Chapman, John Cleese, Terry Gilliam, Eric Idle",Terry Jones,"English, Latin",8.1,"369,687"
821,tt0084865,Victor Victoria,1982,PG,134 min,"Comedy, Music, Romance","Julie Andrews, James Garner, Robert Preston, Lesley Ann Warren",Blake Edwards,"English, French",7.6,"19,543"
822,tt0068334,The Candidate,1972,PG,110 min,"Comedy, Drama","Robert Redford, Peter Boyle, Melvyn Douglas, Don Porter",Michael Ritchie,English,7.0,"9,939"
823,tt0059243,The Great Race,1965,Passed,160 min,"Action, Adventure, Comedy, Family, Romance, Sport, Western","Jack Lemmon, Tony Curtis, Natalie Wood, Peter Falk",Blake Edwards,English,7.3,"16,246"
824,tt0061418,Bonnie and Clyde,1967,R,111 min,"Action, Biography, Crime, Drama","Warren Beatty, Faye Dunaway, Michael J. Pollard, Gene Hackman",Arthur Penn,English,7.8,"102,927"
825,tt0052027,The Old Man and the Sea,1958,Not Rated,86 min,"Adventure, Drama","Spencer Tracy, Felipe Pazos, Harry Bellaver","John Sturges, Fred Zinnemann",English,7.0,"7,110"
826,tt0046912,Dial M for Murder,1954,PG,105 min,"Crime, Thriller","Ray Milland, Grace Kelly, Robert Cummings, John Williams",Alfred Hitchcock,English,8.2,"159,771"
827,tt0092890,Dirty Dancing,1987,PG-13,100 min,"Drama, Music, Romance","Jennifer Grey, Patrick Swayze, Jerry Orbach, Cynthia Rhodes",Emile Ardolino,English,7.0,"205,632"
828,tt0105236,Reservoir Dogs,1992,R,99 min,"Crime, Drama, Thriller","Harvey Keitel, Tim Roth, Michael Madsen, Chris Penn",Quentin Tarantino,English,8.3,"925,783"
829,tt0091763,Platoon,1986,R,120 min,"Drama, War","Keith David, Forest Whitaker, Francesco Quinn, Kevin Dillon",Oliver Stone,"English, Vietnamese",8.1,"383,773"
830,tt0098627,Weekend at Bernie's,1989,PG-13,97 min,"Adventure, Comedy, Crime","Andrew McCarthy, Jonathan Silverman, Catherine Mary Stewart, Terry Kiser",Ted Kotcheff,English,6.4,"49,274"
831,tt0103772,Basic Instinct,1992,R,127 min,"Drama, Mystery, Thriller","Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn",Paul Verhoeven,English,7.0,"179,196"
832,tt0101761,The Doors,1991,R,140 min,"Biography, Drama, Music","Val Kilmer, Meg Ryan, Kyle MacLachlan, Frank Whaley",Oliver Stone,English,7.2,"84,020"
833,tt0104036,The Crying Game,1992,R,112 min,"Crime, Drama, Romance, Thriller","Forest Whitaker, Miranda Richardson, Stephen Rea, Adrian Dunbar",Neil Jordan,English,7.2,"51,223"
834,tt0104348,Glengarry Glen Ross,1992,R,100 min,"Crime, Drama, Mystery","Al Pacino, Jack Lemmon, Alec Baldwin, Alan Arkin",James Foley,English,7.7,"96,462"
835,tt0084707,Sophie's Choice,1982,R,150 min,"Drama, Romance","Meryl Streep, Kevin Kline, Peter MacNicol, Rita Karin",Alan J. Pakula,"English, Polish, German, French, Russian",7.6,"42,441"
836,tt0083866,E.T. the Extra-Terrestrial,1982,PG,115 min,"Family, Sci-Fi","Dee Wallace, Henry Thomas, Peter Coyote, Robert MacNaughton",Steven Spielberg,English,7.8,"374,878"
837,tt0029992,A Christmas Carol,1938,Passed,69 min,"Drama, Family, Fantasy","Reginald Owen, Gene Lockhart, Kathleen Lockhart, Terry Kilburn",Edwin L. Marin,English,7.5,"6,475"
838,tt0099371,Days of Thunder,1990,PG-13,107 min,"Action, Drama, Sport","Tom Cruise, Robert Duvall, Nicole Kidman, Randy Quaid",Tony Scott,"English, French",6.1,"79,833"
839,tt0092099,Top Gun,1986,PG,110 min,"Action, Drama","Tom Cruise, Kelly McGillis, Val Kilmer, Anthony Edwards",Tony Scott,English,6.9,"296,612"
840,tt0048545,Rebel Without a Cause,1955,PG-13,111 min,Drama,"James Dean, Natalie Wood, Sal Mineo, Jim Backus",Nicholas Ray,English,7.7,"84,002"
841,tt0044081,A Streetcar Named Desire,1951,PG,122 min,Drama,"Vivien Leigh, Marlon Brando, Kim Hunter, Karl Malden",Elia Kazan,"English, Spanish",8.0,"99,634"
842,tt0115885,Children of the Corn: The Gathering,1996,R,85 min,"Horror, Thriller","Naomi Watts, Jamie Renée Smith, Karen Black, Mark Salling",Greg Spence,English,4.2,"4,336"
843,tt0102336,Loser,1991,N/A,84 min,Comedy,"Brendan Kelly, John Salemmo, Nadine Miral, Bernice DeLeo",Erik Burke,N/A,7.7,15
844,tt0117040,Microcosmos,1996,G,80 min,Documentary,"Jacques Perrin, Kristin Scott Thomas","Claude Nuridsany, Marie Pérennou",French,7.9,"10,725"
845,tt0117284,Palookaville,1995,R,92 min,"Comedy, Crime","William Forsythe, Vincent Gallo, Adam Trese, Gareth Williams",Alan Taylor,English,6.5,"2,360"
846,tt0116378,The Funeral,1996,R,99 min,"Crime, Drama","Christopher Walken, Chris Penn, Annabella Sciorra, Isabella Rossellini",Abel Ferrara,"English, Italian",6.6,"8,259"
847,tt0113057,A Single Girl,1995,TV-MA,90 min,Drama,"Virginie Ledoyen, Benoît Magimel, Dominique Valadié, Michel Bompoil",Benoît Jacquot,French,6.9,"1,526"
848,tt0116581,The Eighth Day,1996,N/A,118 min,"Comedy, Drama","Daniel Auteuil, Pascal Duquenne, Miou-Miou, Henri Garcin",Jaco Van Dormael,French,7.5,"9,028"
